added_date,filtered_tokens
2019-12-24 15:55:37,"['recent', 'flood', 'part', 'countri', 'creat', 'untold', 'hardship', 'victim', 'affect', 'natur', 'disast', 'customercentr', 'mobilehutch', 'stand', 'shouldertoshould', 'everyon', 'floodaffect', 'district', 'free', 'call']"
2019-12-24 14:52:15,"['microsoft', 'conduct', 'workshop', 'seminar', 'recent', 'encourag', 'busi', 'execut', 'explor', 'new', 'innov', 'cloud', 'servic', 'microsoft', 'focu', 'usabl', 'secur', 'dure', 'digit', 'transformationmicrosoft']"
2019-12-24 14:44:22,"['showeri', 'condit', 'island', 'like', 'temporarili', 'reduc', 'extent', 'tomorrow', 'peopl', 'famili', 'still', 'affect', 'due', 'advers', 'weather', 'conditionsrain', 'like', 'reduc', 'still', 'affect']"
2019-12-24 13:53:28,"['former', 'minist', 'patali', 'champika', 'ranawaka', 'seen', 'leav', 'court', 'premis', 'along', 'hi', 'support', 'wa', 'grant', 'bail', 'pix', 'pradeep', 'dilrukshanabail']"
2019-12-24 12:28:15,"['deshamanya', 'professor', 'w', 'lakshman', 'assum', 'duti', 'new', 'governor', 'central', 'bank', 'sri', 'lanka', 'thi', 'morningprof', 'w', 'lakshman', 'assum', 'duti', 'cb', 'governor']"
2019-12-24 12:14:36,"['peopl', 'seen', 'buy', 'christma', 'decor', 'shop', 'colombo', 'area', 'line', 'christma', 'seasonchristma', 'season']"
2019-12-24 11:57:13,"['india', 'rule', 'bharatiya', 'janata', 'parti', 'bjp', 'ha', 'lost', 'control', 'eastern', 'state', 'jharkhand', 'made', 'headlin', 'past', 'year', 'seri', 'mob', 'lynch', 'mostli', 'cow', 'anim', 'consid', 'sacr', 'hindu', 'al', 'jazeera', 'reportedindia', 'bjp', 'lose', 'poll', 'jharkhand', 'lynch', 'kill', 'mani']"
2019-12-24 11:46:48,"['driver', 'former', 'minist', 'patali', 'champika', 'ranawaka', 'second', 'suspect', 'alleg', 'accid', 'wa', 'remand', 'till', 'januari', 'colombo', 'addit', 'magistr', 'today', 'surrend', 'courtpatali', 'driver', 'remand', 'till', 'jan']"
2019-12-24 10:57:59,"['former', 'minist', 'patali', 'champika', 'ranawaka', 'wa', 'remand', 'custodi', 'accid', 'wa', 'grant', 'bail', 'colombo', 'chief', 'magistr', 'court', 'todaypatali', 'grant', 'bail']"
2019-12-24 10:53:37,"['yearold', 'asylum', 'seeker', 'regist', 'un', 'refuge', 'agenc', 'unhcr', 'wa', 'found', 'dead', 'negombo', 'last', 'night', 'negombo', 'polic', 'saidunhcr', 'asylum', 'seeker', 'found', 'dead', 'negombo']"
2019-12-24 11:06:29,"['suprem', 'court', 'justic', 'prasanna', 'jayawardena', 'pc', 'pas', 'away', 'today', 'receiv', 'treatment', 'privat', 'hospit', 'colombosc', 'justic', 'prasanna', 'jayawardena', 'pas', 'away']"
2019-12-24 08:07:10,"['prorog', 'fourth', 'session', 'eighth', 'parliament', 'conduct', 'januari', 'presid', 'gotabaya', 'rajapaksa', 'make', 'hi', 'maiden', 'speech', 'parti', 'leader', 'wish', 'remain', 'anonym', 'said', 'yesterdayno', 'prorog', 'fourth', 'parliamentari', 'session']"
2019-12-24 08:50:56,"['cabinet', 'minist', 'ha', 'given', 'nod', 'alloc', 'r', 'billion', 'brandnew', 'rural', 'develop', 'programm', 'name', 'sapiri', 'gamak', 'implement', 'next', 'januari', 'cover', 'grama', 'niladhari', 'g', 'divis', 'countrygovt', 'alloc', 'rsbn', 'new', 'rural', 'develop', 'programm']"
2019-12-24 08:50:05,"['parti', 'fail', 'short', 'reach', 'consensu', 'propos', 'loan', 'moratorium', 'yesterday', 'bank', 'chief', 'expect', 'meet', 'top', 'govern', 'offici', 'today', 'arriv', 'mutual', 'agreeabl', 'solut', 'sme', 'loan', 'moratorium', 'announc', 'last', 'fridaybank', 'chief', 'meet', 'govt', 'offici', 'today', 'loan', 'moratorium']"
2019-12-24 08:49:33,"['colombo', 'dockyard', 'plc', 'yesterday', 'deliv', 'two', 'pilot', 'launch', 'per', 'agreement', 'sign', 'sri', 'lanka', 'port', 'author', 'slpa', 'februari', 'colombo', 'dockyard', 'deliv', 'pilot', 'boat', 'built', 'slpa']"
2019-12-24 08:48:09,"['colombo', 'coffe', 'compani', 'ccc', 'sri', 'lanka', 'lead', 'coffe', 'solut', 'provid', 'caf', 'oper', 'ha', 'reach', 'agreement', 'akbar', 'brother', 'r', 'million', 'growth', 'equiti', 'investmentcolombo', 'coffe', 'compani', 'secur', 'rsmn', 'invest', 'akbar', 'brother']"
2019-12-24 08:47:04,"['lolc', 'group', 'subsidiari', 'lolc', 'financ', 'plc', 'lofc', 'ha', 'sign', 'agreement', 'swedfund', 'swedish', 'govern', 'develop', 'financ', 'institut', 'dfi', 'receiv', 'total', 'u', 'million', 'senior', 'loan', 'lofc', 'lead', 'financi', 'institut', 'sri', 'lanka', 'enabl', 'financi', 'inclus', 'increas', 'tax', 'base', 'job', 'creation', 'accord', 'swedfund', 'import', 'tool', 'reduc', 'poverti', 'support', 'democrat', 'developmentswedfund', 'support', 'inclus', 'growth', 'sri', 'lanka']"
2019-12-24 08:46:16,"['fitch', 'rate', 'doe', 'expect', 'govern', 'adopt', 'costreflect', 'tariff', 'structur', 'electr', 'ahead', 'elect', 'next', 'year', 'despit', 'precari', 'financi', 'positioncostreflect', 'electr', 'tariff', 'unlik', 'ahead', 'next', 'year', 'elect', 'fitch']"
2019-12-24 08:45:17,"['fitch', 'rate', 'expect', 'sri', 'lanka', 'telecom', 'plc', 'slt', 'neg', 'free', 'cash', 'flow', 'fcf', 'continu', 'dure', 'current', 'financi', 'year', 'cash', 'flow', 'oper', 'like', 'insuffici', 'fund', 'rise', 'capex', 'requir', 'expand', 'firm', 'plan', 'fibr', 'infrastructur', 'gslt', 'neg', 'free', 'cash', 'flow', 'project', 'rise', 'amid', 'rise', 'capex', 'requir']"
2019-12-24 07:28:03,"['nd', 'independ', 'day', 'celebr', 'held', 'februari', 'independ', 'squar', 'colombo', 'grand', 'scale', 'public', 'administr', 'ministri', 'said', 'ad', 'nation', 'anthem', 'would', 'sung', 'onli', 'sinhalan', 'anthem', 'sung', 'onli', 'sinhala']"
2019-12-24 08:55:04,"['new', 'presid', 'gotabhaya', 'rajapaksa', 'pledg', 'dure', 'hi', 'campaign', 'would', 'creat', 'welldisciplin', 'effici', 'product', 'public', 'sector', 'said', 'without', 'effici', 'product', 'govern', 'take', 'countri', 'forward', 'point', 'state', 'sector', 'employe', 'empow', 'deliverpriv', 'sector', 'best', 'practic', 'overcom', 'bureaucrat', 'inertia']"
2019-12-24 07:31:56,"['essenti', 'food', 'commod', 'import', 'trader', 'associ', 'efcita', 'said', 'market', 'price', 'potato', 'main', 'consum', 'item', 'could', 'reduc', 'govern', 'slash', 'import', 'dutywil', 'reduc', 'potato', 'price', 'import', 'duti', 'slash', 'efcita']"
2019-12-24 07:54:04,"['former', 'minist', 'patali', 'champika', 'ranawaka', 'remand', 'ward', 'colombo', 'remand', 'prison', 'spend', 'hi', 'time', 'read', 'book', 'newspap', 'prison', 'sourc', 'saidchampika', 'spend', 'time', 'read', 'remand', 'prison']"
2019-12-24 07:48:40,"['repres', 'parti', 'yesterday', 'parti', 'leader', 'meet', 'view', 'arrest', 'former', 'minist', 'patali', 'champika', 'ranawaka', 'violat', 'parliamentari', 'tradit', 'far', 'follow', 'sourc', 'speaker', 'offic', 'saidarrest', 'champika', 'violat', 'parliamentari', 'tradit', 'speaker', 'offic']"
2019-12-24 07:38:19,"['unreservedli', 'refut', 'alleg', 'level', 'dastardli', 'easter', 'sunday', 'attack', 'mp', 'rauff', 'hakeem', 'said', 'yesterday', 'noth', 'hide', 'would', 'willingli', 'provid', 'ani', 'statement', 'need', 'investigationshakeem', 'slam', 'politicallymotiv', 'alleg']"
2019-12-24 07:43:11,"['colombo', 'addit', 'magistr', 'lochana', 'abeywickrama', 'yesterday', 'allow', 'colombo', 'crime', 'divis', 'ccd', 'record', 'statement', 'igp', 'pujith', 'jayasundara', 'motor', 'accid', 'took', 'place', 'rajagiriya', 'patali', 'case', 'court', 'order', 'ccd', 'record', 'statement', 'igp']"
2019-12-23 23:11:03,"['legal', 'action', 'taken', 'two', 'main', 'miller', 'key', 'member', 'rice', 'mafia', 'parliamentarian', 'sunil', 'handunnetti', 'said', 'medium', 'conferenceprez', 'interven', 'elimin', 'monopoli', 'rice', 'market', 'mp', 'sunil', 'handunnetti']"
2019-12-23 23:16:54,"['sri', 'lanka', 'honour', 'one', 'modern', 'medicin', 'prophet', 'prof', 'senaka', 'bibil', 'promot', 'principl', 'provid', 'qualiti', 'medicin', 'afford', 'price', 'thi', 'wa', 'part', 'plan', 'drew', 'communist', 'parti', 'leader', 'dr', 'wickremesingh', 'provid', 'qualiti', 'medicin', 'price', 'even', 'poor', 'middl', 'class', 'peopl', 'could', 'afford', 'vital', 'part', 'univers', 'health', 'coverag', 'unfortun', 'unit', 'state', 'healthcar', 'vital', 'invest', 'human']"
2019-12-23 20:54:21,"['cid', 'record', 'statement', 'former', 'minist', 'rishad', 'bathiudeen', 'rauff', 'hakeem', 'dastardli', 'easter', 'sunday', 'attack', 'deputi', 'solicitor', 'gener', 'dsg', 'dlieepa', 'peiri', 'inform', 'cid', 'grill', 'rishad', 'hakeem']"
2019-12-23 23:23:36,"['fourteen', 'year', 'befor', 'foundingof', 'unit', 'nation', 'charter', 'includ', 'provis', 'equal', 'men', 'woman', 'establish', 'univers', 'adult', 'suffrag', 'sri', 'lanka', 'gave', 'woman', 'right', 'vote', 'basi', 'men', 'wa', 'three', 'year', 'woman', 'great', 'britain', 'slightli', 'decad', 'woman', 'unit', 'state', 'obtain', 'thi', 'righttim', 'pave', 'way', 'woman', 'polit', 'arena']"
2019-12-24 00:24:21,"['mark', 'anoth', 'step', 'stone', 'colombo', 'journey', 'toward', 'technolog', 'advanc', 'new', 'innov', 'colombo', 'municip', 'council', 'cmc', 'ha', 'taken', 'necessari', 'action', 'autom', 'varieti', 'ocmc', 'offer', 'autom', 'librari', 'facil']"
2019-12-24 00:17:13,"['fit', 'centr', 'wa', 'open', 'public', 'market', 'jaela', 'intent', 'provid', 'fit', 'facil', 'younger', 'gener', 'area', 'abandon', 'today', 'ha', 'becom', 'safe', 'unscrupul', 'activ', 'resid', 'complain', 'facil', 'wa', 'construct', 'jaela', 'urban', 'council', 'cost', 'r', 'million', 'receiv', 'western', 'provinci', 'council', 'fund', 'thi', 'fit', 'centr', 'wa', 'declar', 'open', 'sevjaela', 'public', 'market', 'abandon', 'fit', 'centr', 'safe', 'unscrupul', 'activ']"
2019-12-23 23:46:40,"['western', 'classic', 'music', 'wa', 'introduc', 'south', 'asia', 'dure', 'british', 'rule', 'wa', 'absorb', 'section', 'local', 'elit', 'highli', 'western', 'vanish', 'speci', 'almost', 'point', 'extinct', 'nationalist', 'forc', 'across', 'thesav', 'note', 'south', 'asia']"
2019-12-23 20:58:29,"['nd', 'independ', 'day', 'celebr', 'held', 'februari', 'independ', 'squar', 'colombo', 'grand', 'scale', 'public', 'administr', 'ministri', 'said', 'ad', 'nation', 'anthem', 'would', 'sung', 'onli', 'sinhalnd', 'independ', 'day', 'celebr', 'nation', 'anthem', 'sung', 'onli', 'sinhala']"
2019-12-23 20:57:05,"['prevail', 'showeri', 'condit', 'like', 'continu', 'northern', 'eastern', 'northcentr', 'provinc', 'today', 'fairli', 'dissip', 'tomorrow', 'meteorolog', 'depart', 'said', 'yesterdayraini', 'weather', 'dissip', 'tomorrow', 'met', 'dept']"
2019-12-24 00:28:55,"['dure', 'food', 'raid', 'carri', 'jaela', 'urban', 'council', 'aim', 'festiv', 'season', 'five', 'businessmen', 'store', 'sold', 'food', 'item', 'unsuit', 'consumpt', 'charg', 'befor', 'welisara', 'magistr', 'issu', 'sever', 'warn', 'receiv', 'complaint', 'frofood', 'raid', 'jaela', 'food', 'unfit', 'consumpt', 'destroy', 'jaela', 'garbag', 'inciner']"
2019-12-23 21:01:33,"['presid', 'gotabaya', 'rajapaksa', 'yesterday', 'instruct', 'relev', 'offici', 'take', 'immedi', 'remedi', 'action', 'inspect', 'damag', 'caus', 'hous', 'anuradhapura', 'polonnaruwa', 'district', 'due', 'flood', 'presidenti', 'medium', 'unit', 'saidprez', 'visit', 'flood', 'victim', 'order', 'immedi', 'remedi', 'measur']"
2019-12-23 21:09:57,"['anticipatori', 'bail', 'applic', 'file', 'former', 'minist', 'rajitha', 'senaratn', 'wa', 'fix', 'inquiri', 'decemb', 'colombo', 'chief', 'magistraterajitha', 'anticipatori', 'bail', 'applic', 'fix', 'dec']"
2019-12-23 23:55:35,"['angel', 'gabriel', 'came', 'said', 'afraid', 'mari', 'god', 'ha', 'gener', 'becom', 'pregnant', 'give', 'birth', 'son', 'name', 'jesu', 'thi', 'virgin', 'angel', 'repli', 'holi', 'spirit', 'come', 'mari', 'joseph', 'remain', 'bethlehem', 'uth', 'princ', 'destini']"
2019-12-23 23:14:31,"['apartheid', 'could', 'describ', 'one', 'gruesom', 'blow', 'human', 'exist', 'nonwhit', 'onli', 'work', 'slave', 'isol', 'societi', 'separ', 'law', 'deni', 'basic', 'human', 'right', 'involv', 'icon', 'figur', 'nelson', 'mandela', 'archbishop', 'desmond', 'tutu', 'apartheid', 'system', 'wa', 'put', 'halt', 'dure', 'earli', 'thereaft', 'struggl', 'wa', 'continu', 'ensur', 'justic', 'wa', 'serv', 'survi', 'truth', 'plu', 'justic', 'plu', 'repar', 'equal', 'reconcili']"
2019-12-23 21:04:36,"['prorog', 'fourth', 'session', 'eighth', 'parliament', 'conduct', 'januari', 'presid', 'gotabaya', 'rajapaksa', 'make', 'hi', 'maiden', 'speech', 'parti', 'leader', 'wish', 'remain', 'ano', 'prorog', 'fourth', 'parliamentari', 'session']"
2019-12-23 21:03:22,"['inspector', 'gener', 'polic', 'igp', 'pujith', 'jayasundara', 'former', 'defenc', 'secretari', 'hemasiri', 'fernando', 'order', 'remand', 'till', 'januari', 'colombo', 'chief', 'magistrateigp', 'former', 'defenc', 'seci', 'remand', 'till', 'jan']"
2019-12-23 23:56:39,"['messiah', 'christ', 'messiah', 'christ', 'today', 'ani', 'past', 'time', 'await', 'thi', 'come', 'bate', 'breath', 'heal', 'heart', 'mind', 'torn', 'conflict', 'unpredict', 'happencom', 'divin', 'messiah', 'christ']"
2019-12-23 21:07:07,"['colombo', 'dockyard', 'plc', 'lost', 'busi', 'worth', 'usd', 'million', 'april', 'immedi', 'easter', 'sunday', 'bomb', 'went', 'port', 'ship', 'minist', 'johnston', 'fernando', 'said', 'yesterdayeast', 'attack', 'cost', 'colombo', 'dockyard', 'mn', 'johnston']"
2019-12-23 21:05:54,"['saudi', 'arabia', 'public', 'prosecutor', 'said', 'monday', 'five', 'peopl', 'sentenc', 'death', 'murder', 'saudi', 'journalist', 'jamal', 'khashoggi', 'istanbul', 'octob', 'last', 'year', 'two', 'top', 'figur', 'investig', 'kill', 'exoner', 'al', 'jazeera', 'reportedf', 'sentenc', 'death', 'khashoggi', 'murder']"
2019-12-23 23:59:47,"['everi', 'christma', 'see', 'hear', 'messag', 'peac', 'earth', 'goodwil', 'among', 'men', 'christma', 'card', 'newspap', 'magazin', 'display', 'materi', 'radio', 'tv', 'even', 'war', 'halt', 'mutual', 'consent', 'parti', 'concern', 'temporari', 'ceasefir', 'consid', 'repres', 'peac', 'earth', 'signific', 'christma', 'first', 'let', 'u', 'see', 'man', 'consid', 'peac', 'mean', 'primarili', 'peac', 'consid', 'state', 'peopl', 'coexist', 'peac', 'earth', 'wa', 'christma', 'messag']"
2019-12-24 00:20:04,"['larg', 'stock', 'food', 'unfit', 'human', 'consumpt', 'wa', 'destroy', 'dure', 'raid', 'cater', 'hous', 'hotel', 'retail', 'boutiqu', 'ratmalana', 'moh', 'divis', 'trader', 'violat', 'food', 'safeti', 'rfood', 'raid', 'ratmalana']"
2019-12-23 23:52:24,"['young', 'writer', 'english', 'sri', 'lanka', 'sever', 'handicap', 'lack', 'rang', 'experi', 'thi', 'critic', 'made', 'writer', 'english', 'gener', 'regardless', 'age', 'wa', 'last', 'time', 'came', 'across', 'play', 'rhythm', 'deliber', 'punctur', 'syntax', 'vihanga', 'perera', 'malinda', 'seneviratn', 'lakkda', 'wickramasingh', 'menreview', 'beauti', 'becom']"
2019-12-24 00:00:02,"['name', 'jesu', 'repeat', 'trillion', 'time', 'per', 'second', 'around', 'world', 'print', 'holi', 'bibl', 'sacr', 'literatur', 'billion', 'time', 'symbol', 'hi', 'cross', 'recognis', 'even', 'littl', 'one', 'long', 'befor', 'abl', 'talk', 'mysteri', 'thi', 'sacr', 'leader', 'whose', 'birth', 'death', 'upon', 'cross', 'wa', 'prophesis', 'even', 'befor', 'hi', 'birth', 'two', 'thousand', 'year', 'ago', 'einstein', 'hin', 'shadow', 'jesu']"
2019-12-23 21:08:05,"['unreservedli', 'refut', 'alleg', 'level', 'dastardli', 'easter', 'sunday', 'attack', 'mp', 'rauff', 'hakeem', 'said', 'yesterday', 'noth', 'hide', 'would', 'willingli', 'provid', 'ani', 'statement', 'neehakeem', 'slam', 'politicallymotiv', 'alleg']"
2019-12-23 21:07:26,"['essenti', 'food', 'commod', 'import', 'trader', 'associ', 'efcita', 'said', 'market', 'price', 'potato', 'main', 'consum', 'item', 'could', 'reduc', 'govern', 'slash', 'import', 'dutywil', 'reduc', 'potato', 'price', 'import', 'duti', 'slash', 'efcita']"
2019-12-23 22:36:52,"['least', 'three', 'indian', 'includ', 'woman', 'sri', 'lankan', 'driver', 'kill', 'follow', 'contain', 'lorri', 'van', 'collis', 'southern', 'expressway', 'e', 'kurundugahahetekma', 'thi', 'even', 'expressway', 'polic', 'saidthre', 'indian', 'includ', 'woman', 'van', 'driver', 'kill']"
2019-12-23 21:44:31,"['satyagraha', 'organis', 'opposit', 'mp', 'wa', 'held', 'near', 'buddha', 'statu', 'vihara', 'maha', 'devi', 'park', 'colombo', 'hi', 'even', 'arrest', 'mp', 'patali', 'champika', 'ranwaka', 'mp', 'sajith', 'premadasa', 'wa', 'name', 'leader', 'opposit', 'togeth', 'mp', 'took', 'part', 'satyagraha', 'pix', 'pradeep', 'pathiranasatyagraha', 'champika', 'arrest']"
2019-12-23 21:31:01,"['prevail', 'showeri', 'condit', 'like', 'continu', 'northern', 'eastern', 'northcentr', 'provinc', 'today', 'fairli', 'dissip', 'tomorrow', 'meteorolog', 'depart', 'said', 'todayraini', 'weather', 'dissip', 'tomorrow', 'met', 'dept']"
2019-12-23 19:12:49,"['hydropow', 'gener', 'ha', 'soar', 'per', 'cent', 'total', 'capac', 'owe', 'heavi', 'rainfal', 'catchment', 'area', 'spokesman', 'ceylon', 'electr', 'board', 'ceb', 'said', 'todaydownpour', 'catchment', 'spike', 'hydropow', 'gener']"
2019-12-23 18:48:56,"['colombo', 'addit', 'magistr', 'priyantha', 'liyanag', 'today', 'issu', 'order', 'prevent', 'former', 'minist', 'rajitha', 'senaratn', 'travel', 'abroadforeign', 'travel', 'ban', 'impos', 'rajitha']"
2019-12-23 17:33:44,"['saudi', 'arabia', 'public', 'prosecutor', 'said', 'monday', 'five', 'peopl', 'sentenc', 'death', 'murder', 'saudi', 'journalist', 'jamal', 'khashoggi', 'istanbul', 'octob', 'last', 'year', 'two', 'top', 'figur', 'investig', 'kill', 'exoner', 'al', 'jazeera', 'reportedf', 'sentenc', 'death', 'khashoggi', 'murder']"
2019-12-23 17:09:51,"['colombo', 'chief', 'magistr', 'court', 'today', 'direct', 'prison', 'author', 'allow', 'colombo', 'crime', 'divis', 'ccd', 'record', 'statement', 'igp', 'pujith', 'jayasundara', 'rajagiriya', 'accid', 'caseprison', 'author', 'order', 'allow', 'ccd', 'record', 'statement', 'pujith']"
2019-12-23 16:49:38,"['pakistan', 'celebr', 'test', 'cricket', 'return', 'countri', 'decad', 'emot', 'seri', 'victori', 'sri', 'lanka', 'monday', 'teenag', 'naseem', 'shah', 'bowl', 'run', 'win', 'second', 'final', 'match', 'karachiteenag', 'naseem', 'star', 'pakistan', 'emot', 'home', 'seri', 'win']"
2019-12-23 16:14:11,"['echannel', 'largest', 'doctor', 'channel', 'network', 'sri', 'lanka', 'togeth', 'lanka', 'hospit', 'intern', 'accredit', 'multipl', 'aechannel', 'togeth', 'lanka', 'hospit', 'facilit', 'play', 'area', 'kid']"
2019-12-23 15:26:46,"['two', 'award', 'ad', 'classic', 'travel', 'compani', 'continu', 'excel', 'servic', 'goe', 'claim', 'gold', 'awardclass', 'travel', 'bag', 'gold', 'nbea', 'silver', 'slim', 'brand', 'excel']"
2019-12-23 15:35:06,"['anticipatori', 'bail', 'applic', 'file', 'former', 'minist', 'rajitha', 'senaratn', 'wa', 'fix', 'hear', 'decemb', 'colombo', 'chief', 'magistr', 'court', 'todayrajitha', 'anticipatori', 'bail', 'applic', 'fix', 'dec']"
2019-12-23 14:40:46,"['presid', 'gotabhaya', 'rajapaksa', 'today', 'instruct', 'offici', 'inspect', 'damag', 'caus', 'hous', 'anuradhapura', 'polonnaruwa', 'district', 'due', 'flood', 'take', 'immedi', 'remedi', 'action', 'presidenti', 'medium', 'unit', 'saidprez', 'want', 'immedi', 'remedi', 'action', 'flood', 'victim']"
2019-12-23 19:00:49,"['cid', 'record', 'statement', 'former', 'minist', 'rishad', 'bathiudeen', 'rauff', 'hakeem', 'easter', 'sunday', 'attack', 'deputi', 'solicitor', 'gener', 'dsg', 'dlieepa', 'peiri', 'inform', 'colombo', 'chief', 'magistr', 'court', 'todayeast', 'attack', 'cid', 'grill', 'rishad', 'hakeem']"
2019-12-23 14:11:37,"['christma', 'tree', 'demand', 'dure', 'thi', 'festiv', 'season', 'vendor', 'havelock', 'town', 'outsid', 'brc', 'ground', 'seen', 'sell', 'christma', 'tree', 'vendor', 'say', 'tree', 'sourc', 'nuwara', 'eliyafor', 'christma']"
2019-12-23 13:49:54,"['sri', 'lanka', 'telecom', 'slt', 'lead', 'ict', 'digit', 'solut', 'provid', 'countri', 'success', 'conduct', 'custom', 'forum', 'compani', 'sslt', 'success', 'conduct', 'enterpris', 'custom', 'forum']"
2019-12-23 14:29:24,"['oxford', 'univers', 'student', 'whose', 'brother', 'sister', 'die', 'easter', 'sunday', 'terrorist', 'attack', 'sri', 'lanka', 'ha', 'rais', 'countri', 'health', 'serviceoxford', 'uni', 'student', 'rais', 'memori', 'easter', 'sunday', 'attack', 'sibl']"
2019-12-23 11:50:28,"['mp', 'rajitha', 'senaratn', 'today', 'file', 'anticipatori', 'bail', 'applic', 'third', 'time', 'colombo', 'chief', 'magistr', 'court', 'seek', 'order', 'prevent', 'hi', 'arrest', 'connect', 'white', 'van', 'news', 'confer', 'held', 'novemb', 'rajitha', 'file', 'third', 'anticipatori', 'bail', 'applic']"
